epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,7755.81,0.84204,0.68787,1.08838,0.83405,0.68518,0.74681,0.5577,0.94456,0.88332,1.10254,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,7812.51,0.82615,0.67181,1.08176,0.83599,0.68411,0.7467,0.55776,0.94414,0.88354,1.10279,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,7869.12,0.82822,0.67335,1.08205,0.83652,0.68438,0.74667,0.5582,0.94353,0.8838,1.10275,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,7925.74,0.82108,0.66223,1.07641,0.8361,0.68508,0.74674,0.55851,0.9429,0.88406,1.10245,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,7982.33,0.82785,0.66365,1.07696,0.83549,0.68557,0.74685,0.55859,0.94197,0.88404,1.10184,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,8044.69,0.77808,0.52054,1.02587,0.83377,0.68596,0.74662,0.55892,0.94176,0.8841,1.10189,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,8101.09,0.75194,0.47425,1.01013,0.83306,0.6872,0.74641,0.55942,0.9413,0.88447,1.10156,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,8157.43,0.73993,0.46051,1.00541,0.83452,0.68638,0.74658,0.55977,0.94055,0.88505,1.1011,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,8213.77,0.73637,0.45845,1.00214,0.83562,0.68597,0.74663,0.56005,0.9398,0.8852,1.10055,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,8270.16,0.7287,0.4544,0.99614,0.83473,0.6869,0.7467,0.56037,0.93912,0.88518,1.1,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,8326.48,0.72661,0.45137,0.99349,0.83569,0.68627,0.74688,0.56086,0.93883,0.88553,1.1,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,8382.88,0.72128,0.44641,0.9901,0.83558,0.68656,0.74664,0.56117,0.93813,0.88626,1.09965,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,8439.25,0.71886,0.44106,0.99148,0.84088,0.68455,0.74676,0.56162,0.93758,0.88646,1.09947,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,8495.64,0.71811,0.4374,0.99065,0.84221,0.68399,0.74675,0.56166,0.93693,0.88688,1.099,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,8552.02,0.71093,0.43486,0.98893,0.84246,0.68433,0.74684,0.5622,0.93623,0.88673,1.09878,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
