epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,5892.39,1.23308,1.16324,0.01129,0.76402,0.6511,0.7141,0.49863,1.22798,1.15978,0.01247,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,5968.08,1.22883,1.13468,0.01122,0.78031,0.64366,0.71431,0.50164,1.22064,1.16914,0.01227,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,6047.02,1.21339,1.13803,0.01115,0.77822,0.64788,0.71718,0.50271,1.21681,1.16546,0.01217,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,6125.08,1.22117,1.13564,0.01112,0.77948,0.65065,0.71898,0.50381,1.21582,1.16572,0.01217,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,6204.64,1.20991,1.12238,0.01121,0.7838,0.64688,0.71746,0.50307,1.21707,1.1778,0.0123,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,6282.89,1.20995,1.09975,0.0109,0.7982,0.64108,0.71725,0.50642,1.20972,1.18406,0.01224,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,6359.96,1.20553,1.10064,0.01105,0.80359,0.6457,0.71853,0.50672,1.21036,1.18204,0.01221,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,6438.75,1.19395,1.07555,0.01094,0.78923,0.65841,0.72254,0.51212,1.20321,1.16164,0.0121,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,6514.91,1.19196,1.07222,0.01091,0.79022,0.65743,0.72144,0.51139,1.20558,1.17028,0.01219,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,6587.43,1.19255,1.06137,0.01069,0.80189,0.6607,0.72648,0.51798,1.18951,1.15795,0.01193,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,6659.93,1.1908,1.05809,0.01068,0.81004,0.65713,0.7274,0.51969,1.18808,1.14946,0.01184,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,6732.91,1.19173,1.04954,0.01054,0.81597,0.65269,0.7294,0.52255,1.18305,1.14588,0.01177,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,6805.69,1.18497,1.03739,0.01064,0.81128,0.66053,0.73037,0.52576,1.18127,1.14675,0.01169,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,6878.25,1.17439,1.02926,0.01057,0.80546,0.66236,0.73092,0.52618,1.18133,1.14658,0.01172,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,6950.66,1.17292,1.01518,0.01039,0.8073,0.66154,0.73174,0.52766,1.17583,1.14627,0.01162,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,7023.29,1.17159,1.01931,0.01049,0.81493,0.66533,0.73356,0.52863,1.17813,1.14325,0.01167,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,7096.07,1.17936,1.01314,0.01037,0.82222,0.6631,0.73514,0.52951,1.18132,1.13745,0.01174,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,7168.62,1.16752,1.00041,0.01039,0.82308,0.66861,0.73772,0.5312,1.17872,1.12433,0.01166,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,7241.13,1.15595,1.00771,0.01032,0.81533,0.67412,0.73868,0.53306,1.17424,1.13223,0.01161,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,7313.61,1.14769,0.98178,0.0102,0.82111,0.6696,0.73975,0.53571,1.16694,1.13222,0.01148,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,7386.21,1.1487,0.97916,0.01009,0.81734,0.66808,0.73584,0.53497,1.16551,1.14612,0.01147,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,7457.04,1.1225,0.95513,0.01014,0.82126,0.67314,0.73903,0.53874,1.16377,1.14095,0.01145,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,7528.09,1.1375,0.96097,0.00991,0.82226,0.67068,0.74067,0.54049,1.16277,1.13461,0.01143,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,7598.91,1.13145,0.94635,0.00997,0.8236,0.66959,0.74099,0.54087,1.16245,1.13578,0.01146,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,7669.71,1.13331,0.93916,0.00985,0.81964,0.67381,0.74132,0.54184,1.15838,1.13929,0.0114,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,7740.71,1.12417,0.94414,0.0097,0.81446,0.67913,0.74195,0.5427,1.15597,1.14287,0.01132,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,7811.56,1.12281,0.93084,0.00979,0.82491,0.6738,0.74376,0.54467,1.15587,1.13731,0.0113,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,7882.43,1.09421,0.90308,0.00967,0.81037,0.68393,0.74371,0.54614,1.15044,1.13776,0.01121,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,7953.24,1.10299,0.90506,0.00967,0.82183,0.67952,0.74459,0.54795,1.1498,1.13657,0.0112,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,8024.03,1.10797,0.89702,0.0096,0.83443,0.677,0.74524,0.54895,1.14842,1.13498,0.01122,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,8094.96,1.11047,0.90002,0.00957,0.83134,0.67803,0.74456,0.54873,1.14544,1.13836,0.01118,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,8165.77,1.09621,0.88653,0.00947,0.83398,0.67685,0.74499,0.54848,1.14668,1.14127,0.01123,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,8236.57,1.1044,0.89132,0.00947,0.83267,0.67752,0.74509,0.54934,1.1457,1.14384,0.01122,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,8307.25,1.09659,0.88521,0.00931,0.83104,0.67596,0.74443,0.54942,1.14232,1.15098,0.01116,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,8378.17,1.07359,0.85802,0.00936,0.84712,0.66781,0.74386,0.55009,1.14131,1.15472,0.01113,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,8449.15,1.07714,0.85189,0.00939,0.84706,0.66908,0.74459,0.55102,1.14174,1.15904,0.01114,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,8520.01,1.08428,0.85517,0.00924,0.83605,0.67703,0.74521,0.55136,1.14232,1.15726,0.01113,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,8590.75,1.07139,0.84277,0.00926,0.83487,0.67813,0.74611,0.55256,1.14138,1.15591,0.01112,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,8661.54,1.06835,0.83966,0.00917,0.83832,0.67648,0.74654,0.5537,1.13969,1.15279,0.01109,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,8732.4,1.05782,0.82364,0.00928,0.82908,0.68155,0.74747,0.55518,1.13493,1.15465,0.01103,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,8803.04,1.05853,0.82417,0.00904,0.83771,0.6793,0.74771,0.55575,1.1329,1.15816,0.011,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,8873.77,1.06081,0.82595,0.00896,0.8354,0.68073,0.74794,0.55698,1.13137,1.15811,0.01101,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,8944.78,1.06013,0.82046,0.00884,0.83619,0.6824,0.74777,0.55747,1.13093,1.16061,0.01098,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,9015.61,1.03663,0.80407,0.00887,0.83782,0.68449,0.74818,0.5582,1.13047,1.16645,0.01099,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,9086.76,1.05617,0.82007,0.00876,0.84243,0.68137,0.74868,0.55931,1.12732,1.16862,0.01095,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,9157.56,1.03737,0.80037,0.00874,0.83991,0.68176,0.74921,0.55925,1.12613,1.16897,0.01094,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,9228.27,1.03949,0.79108,0.0087,0.84774,0.67852,0.74929,0.5595,1.12685,1.16953,0.01097,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,9299.35,1.03867,0.78992,0.00868,0.84327,0.68078,0.74936,0.56024,1.12468,1.16991,0.01095,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,9370.16,1.01987,0.77159,0.00864,0.8489,0.67858,0.74942,0.56044,1.12371,1.17171,0.01093,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,9440.93,1.02152,0.785,0.0087,0.84141,0.68278,0.7492,0.56117,1.12127,1.17669,0.01091,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,9511.8,1.02015,0.76904,0.00854,0.8481,0.67946,0.74963,0.56148,1.12055,1.17784,0.01089,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
