epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
114,20097.5,0.8841,0.65042,0.00792,0.85722,0.71876,0.78237,0.615,0.98825,1.09844,0.00995,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,20273.5,0.89066,0.66341,0.0078,0.85673,0.71765,0.78227,0.61557,0.98744,1.10016,0.00995,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,20449.3,0.87965,0.64536,0.00783,0.85184,0.72319,0.78316,0.61713,0.98529,1.09744,0.00992,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,20625,0.87518,0.6387,0.00785,0.8522,0.7228,0.78394,0.61851,0.98366,1.09743,0.00991,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,20800.9,0.88432,0.64234,0.00764,0.85522,0.72238,0.78438,0.61963,0.98166,1.09835,0.00987,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,20976.8,0.86807,0.63779,0.00775,0.85729,0.71796,0.78406,0.62037,0.98168,1.09976,0.0099,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,21152.4,0.86463,0.63075,0.00762,0.85675,0.7201,0.7847,0.62138,0.98029,1.10182,0.00989,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,21328.2,0.85753,0.62231,0.00757,0.85837,0.72031,0.78522,0.62195,0.97963,1.09963,0.00988,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,21504,0.85036,0.6172,0.00763,0.86467,0.71771,0.78521,0.62286,0.97844,1.10043,0.00987,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,21679.8,0.84832,0.6103,0.00742,0.86253,0.7183,0.7858,0.62341,0.97672,1.1032,0.00985,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,21855.5,0.84529,0.59907,0.00726,0.8604,0.71971,0.78589,0.6241,0.97483,1.10802,0.00982,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,22031.5,0.84375,0.6041,0.00739,0.85675,0.72372,0.78584,0.62469,0.97418,1.10924,0.00983,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,22207.3,0.83643,0.59823,0.00736,0.86284,0.71978,0.78625,0.62549,0.97375,1.10974,0.00982,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,22383,0.83981,0.60343,0.00726,0.86074,0.72296,0.78622,0.62557,0.97234,1.11215,0.0098,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,22559,0.83163,0.58786,0.00731,0.86656,0.71939,0.78656,0.62661,0.97126,1.1114,0.00978,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,22734.7,0.83065,0.58032,0.00717,0.86648,0.7182,0.78688,0.62743,0.97123,1.11085,0.00978,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,22910.6,0.82164,0.56993,0.00708,0.86892,0.71901,0.78653,0.62776,0.96972,1.11217,0.00977,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,23086.1,0.81901,0.56643,0.00705,0.86757,0.7204,0.7869,0.62824,0.96931,1.115,0.00977,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,23261.9,0.80629,0.56936,0.00698,0.8675,0.72035,0.7869,0.62896,0.96834,1.11771,0.00974,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,23437.6,0.80302,0.56055,0.00696,0.87111,0.7201,0.78686,0.62956,0.96824,1.11476,0.00976,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,23613.2,0.78743,0.54677,0.00683,0.87074,0.71998,0.78641,0.62931,0.96741,1.11771,0.00975,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,23788.9,0.80424,0.55788,0.00684,0.87087,0.72019,0.78647,0.62984,0.96627,1.12075,0.00972,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,23964.7,0.78943,0.54649,0.00684,0.86999,0.72019,0.787,0.63002,0.96517,1.12106,0.00972,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
