epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
129,18645,0.71268,0.54941,1.07889,0.85543,0.72411,0.7878,0.62787,0.82489,0.81145,1.12108,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,18786.3,0.70954,0.54249,1.07617,0.85564,0.72239,0.78773,0.6287,0.82399,0.81101,1.12117,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,18927,0.70116,0.53729,1.07242,0.8545,0.72444,0.78758,0.62922,0.82329,0.81008,1.12156,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,19067.9,0.69861,0.5358,1.07234,0.85506,0.72366,0.78769,0.62958,0.82163,0.81058,1.12059,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,19208.5,0.69633,0.53165,1.07068,0.85815,0.72349,0.7877,0.63013,0.81999,0.81013,1.11931,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,19349.3,0.68637,0.52518,1.06397,0.85907,0.72282,0.78814,0.63076,0.81911,0.81048,1.11901,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,19490.2,0.69235,0.52808,1.06611,0.85999,0.72269,0.78777,0.63104,0.81804,0.81067,1.11839,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,19631,0.68417,0.5225,1.06679,0.8609,0.72316,0.78791,0.63133,0.81714,0.81099,1.11807,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,19771.9,0.67912,0.51628,1.06033,0.86024,0.72335,0.78794,0.63197,0.81582,0.81062,1.11744,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,19912.7,0.6756,0.51166,1.05687,0.86044,0.72362,0.78783,0.63211,0.81475,0.80984,1.11705,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,20053.5,0.66933,0.5048,1.05833,0.86055,0.72316,0.78792,0.63232,0.81378,0.80982,1.11674,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,20194.3,0.66918,0.5047,1.05425,0.85655,0.72571,0.78785,0.63266,0.81299,0.80963,1.11636,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,20342.2,0.62007,0.378,1.00065,0.85439,0.72745,0.78814,0.63279,0.812,0.80932,1.1159,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,20483,0.60497,0.35238,0.98863,0.85459,0.72746,0.78807,0.63306,0.81103,0.80959,1.11528,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,20623.6,0.59578,0.3458,0.98927,0.85533,0.72774,0.78806,0.63341,0.81,0.80966,1.11498,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,20764.2,0.58949,0.34102,0.98121,0.85529,0.72852,0.7878,0.63345,0.80896,0.80922,1.11472,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,20904.4,0.58027,0.33584,0.97646,0.85754,0.72819,0.78806,0.63355,0.80821,0.80927,1.11453,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,21045.1,0.57951,0.33317,0.9769,0.85859,0.72784,0.78823,0.63399,0.80704,0.80923,1.11358,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,21185.5,0.57768,0.33487,0.9768,0.8584,0.72767,0.78824,0.63436,0.80625,0.80915,1.11338,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,21326.1,0.57199,0.32691,0.97261,0.85766,0.72921,0.78833,0.63486,0.80544,0.809,1.11316,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,21466.5,0.56782,0.32558,0.97172,0.8589,0.7277,0.78824,0.63506,0.80484,0.80935,1.11301,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,21606.9,0.56475,0.32292,0.97033,0.85831,0.72831,0.7883,0.6355,0.80381,0.80944,1.11239,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
